Drone_X,Drone_Y,Drone_Z,Anchor1_Azimuth,Anchor1_Elevation,Anchor1_RSSI,Anchor2_Azimuth,Anchor2_Elevation,Anchor2_RSSI,Intersection_X,Intersection_Y,Intersection_Z
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-73,35.0,3.0000000000000004,-83,0.8829930480210806,-2.573702593075893,0.35001433330979514
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-73,35.0,4.0,-84,0.8915228961442787,-2.531067084195464,0.31505860619455167
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-73,35.0,3.0000000000000004,-82,0.8829930480210806,-2.573702593075893,0.35001433330979514
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-71,34.0,4.0,-82,0.915311134652585,-2.5807786557852865,0.32305359320598254
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-69,34.0,2.0,-74,0.8986308296737435,-2.6694952299010577,0.39474820763721485
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-71,34.0,2.0,-84,0.8986308296737435,-2.6694952299010577,0.39474820763721485
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-74,35.0,1.0,-75,0.8671559608926998,-2.6564296856776517,0.422261811548783
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-69,35.0,0.0,-76,0.8599071758746676,-2.6963037308226463,0.45946772635761096
0.6,-1.8,-0.72,-14.999999999999998,-20.0,-69,35.0,0.0,-84,0.8627428983071741,-2.6577830428309417,0.47628456414786996
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-78,37.0,3.0000000000000004,-74,0.8369082689043699,-2.470728806896101,0.33319694262272126
0.6,-1.8,-0.72,-14.999999999999998,-20.0,-69,38.0,3.0000000000000004,-76,0.8176859606042002,-2.3847422731643158,0.3403250248043152
0.6,-1.8,-0.72,-14.999999999999998,-20.0,-71,35.0,2.0,-74,0.8780949887830442,-2.5752484836610385,0.4019990113919835
0.6,-1.8,-0.72,-14.999999999999998,-20.0,-69,35.0,2.0,-84,0.8780949887830442,-2.5752484836610385,0.4019990113919835
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-77,36.0,1.0,-75,0.8439521517842424,-2.6007864796046563,0.41280665534816724
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-69,36.0,1.0,-82,0.8439521517842424,-2.6007864796046563,0.41280665534816724
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-70,31.0,4.0,-75,0.98973395219015,-2.7302038126691572,0.3471216355725248
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-71,32.0,4.0,-77,0.9644020129287256,-2.680391396501649,0.3390897801944071
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-72,33.0,3.0000000000000004,-73,0.9310852531083881,-2.6775690809480883,0.36699128638777645
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-78,33.0,2.0,-75,0.9229377872246114,-2.7237869240130346,0.40379475404204784
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-69,35.0,4.0,-74,0.8915228961442787,-2.531067084195464,0.31505860619455167
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-72,36.0,2.0,-73,0.8516096829594082,-2.5618988103377385,0.37683883365127335
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-72,38.0,5.0,-74,0.8318480389604654,-2.3450522909643317,0.2582767547942783
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-74,34.0,5.0,-74,0.9241960251104004,-2.535328973878398,0.28849232964857696
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-75,29.999999999999996,5.0,-74,1.0242200200199794,-2.7248721404940253,0.3186791301364053
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-69,31.0,4.0,-85,0.98973395219015,-2.7302038126691572,0.3471216355725248
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-75,32.0,5.0,-75,0.9731976073970117,-2.6303827664954413,0.3036080390465722
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-69,28.0,5.0,-74,1.0773500086710914,-2.8182553483253647,0.3336493651236109
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-70,29.000000000000004,4.0,-74,1.0420397924168616,-2.8295592794925755,0.36318206247177726
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-72,29.999999999999996,2.0,-75,0.9992709962351108,-2.888303934072164,0.4312655619238055
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-69,27.0,0.0,-75,1.0667739793620294,-3.1778236547462386,0.5437639600992248
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-69,28.0,1.0,-76,1.045714787031674,-3.057860236076123,0.49079610992290085
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-71,29.999999999999996,2.0,-77,0.9992709962351108,-2.888303934072164,0.4312655619238055
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-73,31.0,2.0,-77,0.9732390097258183,-2.8332272107327445,0.42205761050631113
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-72,24.000000000000004,3.0000000000000004,-74,1.175804255737412,-3.1463982713620453,0.44426794343932186
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-76,19.0,7.0,-74,1.3531344284069808,-3.0150391786786317,0.316427903190561
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-74,18.0,9.0,-74,1.3923975227812997,-2.854922438028976,0.24794771547849803
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-71,20.0,11.0,-79,1.3453870961608616,-2.6481251911063235,0.17361205622632586
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-71,18.0,11.0,-75,1.401029698706057,-2.676293535553702,0.18201173900847134
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-69,19.0,9.0,-75,1.3631218977319826,-2.8358274016170277,0.2434751929150136
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-75,20.0,9.0,-83,1.3340367138618596,-2.8141444801607642,0.2387886881440397
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-71,22.0,8.0,-85,1.2698364634431907,-2.8426116533236883,0.26342987293695547
0.6,-1.8,-0.72,-14.999999999999998,-20.0,-70,20.0,7.0,-75,1.3240752349637315,-2.8975194731644134,0.3270415071148527
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-72,21.0,7.0,-75,1.2927344867726318,-2.9550871587681606,0.3054300943177657
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-73,18.0,7.0,-75,1.3838273573755864,-3.041554497761215,0.32159183501691424
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-76,20.0,6.000000000000001,-73,1.3171822467946284,-3.0740626019251085,0.3498859288644337
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-69,20.0,6.000000000000001,-83,1.3171822467946284,-3.0740626019251085,0.3498859288644337
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-72,23.0,8.0,-75,1.2410934314801834,-2.811412040309936,0.2578901339422298
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-69,24.000000000000004,8.0,-85,1.2127370186121256,-2.7786283145435666,0.25220768550856265
0.6,-1.8,-0.72,-14.999999999999998,-20.0,-69,24.000000000000004,7.0,-82,1.2079710512793458,-2.778331655979316,0.3039410265127759
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-73,25.0,5.0,-75,1.1611314274437505,-2.9546487962572217,0.35574282695537973
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-72,26.0,4.0,-82,1.1247807635129952,-2.976778782178428,0.3871348692751536
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-78,27.0,4.0,-84,1.0966160303500057,-2.928068128876603,0.37918294060373225
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-72,24.000000000000004,5.0,-75,1.1901622546274577,-2.9986574019711734,0.3629586583383647
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-74,26.0,6.000000000000001,-74,1.1407070441553446,-2.842777603370931,0.3110937835995929
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-74,28.0,8.0,-74,1.1034864330367182,-2.635009539372186,0.22834399429257013
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-69,29.999999999999996,6.000000000000001,-75,1.0330865825961553,-2.6693783972451817,0.2832966391149142
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-72,31.0,7.0,-75,1.0166756379792823,-2.571481065720103,0.24235838358688805
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-74,32.0,7.0,-74,0.9916343283063397,-2.5289265750353773,0.23564166496487365
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-77,29.000000000000004,7.0,-75,1.0681543942383016,-2.6551783367565474,0.25564929418352
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-74,26.0,7.0,-75,1.148915905793054,-2.7757943935886003,0.2751023837986375
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-73,23.0,7.0,-74,1.2338863115982464,-2.887585996433641,0.29370436213553913
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-71,20.0,7.0,-75,1.322756355510078,-2.9861265496184943,0.3110317403311763
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-69,18.0,6.000000000000001,-75,1.3795985101467312,-3.1376145973072096,0.3614273103641561
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-72,19.0,5.0,-82,1.3433253837188994,-3.2002541130292945,0.397074194556
0.6,-1.8,-0.72,-14.999999999999998,-18.0,-77,18.0,4.0,-75,1.3710998062065702,-3.4384439350878186,0.430505859733816
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-71,19.0,5.0,-83,1.3433253837188994,-3.2002541130292945,0.397074194556
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-73,20.0,5.0,-84,1.3116768047781862,-3.163096763967779,0.3905931904965016
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-72,20.0,5.0,-82,1.3116768047781862,-3.163096763967779,0.3905931904965016
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-72,23.0,7.0,-79,1.2338863115982464,-2.887585996433641,0.29370436213553913
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-69,24.000000000000004,7.0,-86,1.2051071198067538,-2.8515465539134146,0.2876213935368106
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-72,22.0,6.000000000000001,-74,1.2564375281794302,-3.0025407120358367,0.33752256288443927
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-70,22.0,6.000000000000001,-82,1.2564375281794302,-3.0025407120358367,0.33752256288443927
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-72,20.0,6.000000000000001,-75,1.3171822467946284,-3.0740626019251085,0.3498859288644337
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-69,17.0,6.000000000000001,-75,1.4113340503042937,-3.165693073108944,0.3668134879210999
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-70,19.0,7.0,-75,1.3531344284069808,-3.0150391786786317,0.316427903190561
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-71,20.0,7.0,-83,1.322756355510078,-2.9861265496184943,0.3110317403311763
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-70,14.999999999999998,9.0,-75,1.4807571821248233,-2.893804201895428,0.2598443731291121
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-69,17.0,8.0,-75,1.4182802466680218,-2.9671580261659956,0.2883022247172881
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-72,18.0,6.000000000000001,-79,1.3795985101467312,-3.1376145973072096,0.3614273103641561
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-72,19.0,7.0,-83,1.3531344284069808,-3.0150391786786317,0.316427903190561
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-73,20.0,5.0,-76,1.3116768047781862,-3.163096763967779,0.3905931904965016
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-73,21.0,4.0,-74,1.2745448859486828,-3.209767066947002,0.42579892590976853
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-71,22.0,3.0000000000000004,-74,1.237084789771148,-3.2469412528317187,0.4611487675803124
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-72,23.0,3.0000000000000004,-82,1.2061187645273304,-3.197044995195365,0.4527483052246999
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-78,24.000000000000004,3.0000000000000004,-77,1.175804255737412,-3.1463982713620453,0.44426794343932186
0.6,-1.8,-0.72,-14.999999999999998,-18.0,-75,26.0,4.0,-77,1.1214805325035369,-3.043578879742963,0.3693593324487268
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-69,23.0,4.0,-75,1.2128524285925164,-3.119305583648634,0.4106272845320715
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-73,24.000000000000004,4.0,-85,1.1828964836870977,-3.07253765026058,0.402873825888991
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-72,24.000000000000004,4.0,-81,1.1828964836870977,-3.07253765026058,0.402873825888991
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-77,26.0,4.0,-79,1.1247807635129952,-2.976778782178428,0.3871348692751536
0.6,-1.8,-0.72,-14.999999999999998,-18.0,-72,22.0,5.0,-74,1.2475725722125497,-3.1664906651336477,0.3594732150919505
0.6,-1.8,-0.72,-14.999999999999998,-18.0,-72,23.0,4.0,-73,1.2102456767281946,-3.198179703684665,0.39293200485476176
0.6,-1.8,-0.72,-14.999999999999998,-18.0,-72,24.000000000000004,3.0000000000000004,-82,1.1729780562199625,-3.220927842083368,0.42641900364006086
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-69,25.0,2.0,-75,1.138960600369355,-3.165010808521207,0.47778952179822454
0.6,-1.8,-0.72,-14.999999999999998,-18.0,-72,27.0,4.0,-74,1.0931741263640091,-2.991279460802191,0.3614400526738648
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-72,28.0,3.0000000000000004,-74,1.0609750920253802,-2.939239660230321,0.4099242975097307
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-78,29.999999999999996,5.0,-76,1.0242200200199794,-2.7248721404940253,0.3186791301364053
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-72,29.999999999999996,6.000000000000001,-84,1.0330865825961553,-2.6693783972451817,0.2832966391149142
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-72,27.0,4.0,-75,1.0966160303500057,-2.928068128876603,0.37918294060373225
0.6,-1.8,-0.72,-14.999999999999998,-18.0,-78,28.0,3.0000000000000004,-83,1.0575299570791001,-2.9985933489097825,0.3920773726192565
0.6,-1.8,-0.72,-14.999999999999998,-18.0,-77,27.0,3.0000000000000004,-83,1.0853835685363018,-3.054282708112659,0.40065040801719304
0.6,-1.8,-0.72,-14.999999999999998,-18.0,-69,28.0,4.0,-82,1.0654924534712698,-2.9387844446717946,0.3535104211299224
0.6,-1.8,-0.72,-14.999999999999998,-18.0,-75,29.000000000000004,3.0000000000000004,-75,1.0303225617586536,-2.9429774950510525,0.38352912662508054
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-69,29.999999999999996,3.0000000000000004,-75,1.007282394985832,-2.8344727480011263,0.39269521213181674
0.6,-1.8,-0.72,-14.999999999999998,-18.0,-73,31.0,2.0,-74,0.9698487604054384,-2.8825981883133616,0.40426341369442714
0.6,-1.8,-0.72,-14.999999999999998,-18.0,-73,28.0,2.0,-75,1.0498725220383727,-3.057623961140969,0.43175679386595334
0.6,-1.8,-0.72,-14.999999999999998,-18.0,-72,28.0,1.0,-82,1.0425531055872053,-3.1156948577039243,0.4725022487672229
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-71,29.000000000000004,1.0,-85,1.018330128139536,-2.9994269390500605,0.48077604170493493
0.6,-1.8,-0.72,-14.999999999999998,-18.0,-72,29.000000000000004,0.0,-75,1.0080954449515103,-3.1077293672586954,0.5034885758756271
0.6,-1.8,-0.72,-14.999999999999998,-18.0,-75,27.0,0.0,-74,1.0638616043371154,-3.2381782753209256,0.5251600417229773
0.6,-1.8,-0.72,-14.999999999999998,-18.0,-73,28.0,0.0,-83,1.035605697452402,-3.1726148705702473,0.5142588956398741
0.6,-1.8,-0.72,-14.999999999999998,-18.0,-71,29.999999999999996,1.0,-74,0.9883870883735756,-2.992661246536106,0.4526604760912626
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-75,27.0,-1.0,-74,1.0601259608529148,-3.2380134379172865,0.5877227122723336
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-73,28.0,0.0,-78,1.0385829019090242,-3.1158511344503723,0.5328489623320349
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-68,29.000000000000004,1.0,-82,1.018330128139536,-2.9994269390500605,0.48077604170493493
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-71,29.999999999999996,2.0,-76,0.9992709962351108,-2.888303934072164,0.4312655619238055
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-72,31.0,0.0,-73,0.958200517105849,-2.93275708730411,0.5007235255535445
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-73,32.0,1.0,-74,0.9400558849936359,-2.826093593162989,0.45114969515057146
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-71,29.000000000000004,2.0,-74,1.0259152999626973,-2.9435571889444674,0.44051708671334205
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-70,29.999999999999996,1.0,-75,0.9916061524508628,-2.9412918258609793,0.4708244990382706
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-70,27.0,-1.0,-74,1.0601259608529148,-3.2380134379172865,0.5877227122723336
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-73,28.0,-3.0000000000000004,-74,1.0195913900965765,-3.2822266070702923,0.6647567305339488
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-69,28.0,-2.0,-84,1.0254858905155086,-3.228239378648116,0.6199006542649816
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-69,28.0,-2.0,-82,1.0254858905155086,-3.228239378648116,0.6199006542649816
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-75,29.000000000000004,-3.0000000000000004,-83,0.9919442751054053,-3.211337985942559,0.6511881650173863
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-74,29.999999999999996,-4.0,-73,0.9596400120847157,-3.187815227595375,0.6814889114975335
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-77,31.0,-5.0,-75,0.9286902382225647,-3.1581949454206235,0.7107258437527108
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-69,32.0,-5.0,-82,0.9033711109126077,-3.0856392893117004,0.6960986881791551
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-69,28.0,-4.0,-75,1.0141809001858009,-3.334455207333817,0.7103882581007456
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-72,29.999999999999996,-1.0,-74,0.9774466501636891,-3.0440996298949425,0.5527071372930744
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-72,31.0,0.0,-78,0.958200517105849,-2.93275708730411,0.5007235255535445
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-72,31.0,0.0,-82,0.958200517105849,-2.93275708730411,0.5007235255535445
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-72,28.0,-1.0,-75,1.0318282807473103,-3.1727110530265548,0.5759060171273309
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-73,32.0,0.0,-74,0.932722957421227,-2.872782649475848,0.49023635433648377
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-76,33.0,1.0,-75,0.9151870211369076,-2.769097919373589,0.441434616132787
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-77,33.0,1.0,-79,0.9151870211369076,-2.769097919373589,0.441434616132787
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-75,33.0,2.0,-83,0.9229377872246114,-2.7237869240130346,0.40379475404204784
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-71,33.0,3.0000000000000004,-83,0.9310852531083881,-2.6775690809480883,0.36699128638777645
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-70,35.0,2.0,-73,0.874861066115805,-2.6155257762776705,0.38576223814717997
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-75,31.0,2.0,-74,0.9732390097258183,-2.8332272107327445,0.42205761050631113
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-69,28.0,3.0000000000000004,-75,1.0609750920253802,-2.939239660230321,0.4099242975097307
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-72,29.000000000000004,2.0,-82,1.0259152999626973,-2.9435571889444674,0.44051708671334205
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-76,27.0,0.0,-75,1.0667739793620294,-3.1778236547462386,0.5437639600992248
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-70,25.0,-1.0,-74,1.1190731276788382,-3.3704128906317132,0.6117635240458836
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-69,27.0,1.0,-74,1.0737806999432697,-3.11653476303339,0.5008771398339937
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-69,24.000000000000004,3.0000000000000004,-74,1.175804255737412,-3.1463982713620453,0.44426794343932186
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-75,26.0,4.0,-76,1.1247807635129952,-2.976778782178428,0.3871348692751536
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-72,26.0,4.0,-84,1.1247807635129952,-2.976778782178428,0.3871348692751536
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-71,27.0,3.0000000000000004,-74,1.088734198008679,-2.9914693268676835,0.4185423395695759
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-72,29.999999999999996,5.0,-74,1.0242200200199794,-2.7248721404940253,0.3186791301364053
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-69,31.0,2.0,-74,0.9732390097258183,-2.8332272107327445,0.42205761050631113
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-71,32.0,1.0,-74,0.9400558849936359,-2.826093593162989,0.45114969515057146
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-70,33.0,1.0,-74,0.9151870211369076,-2.769097919373589,0.441434616132787
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-73,33.0,1.0,-82,0.9151870211369076,-2.769097919373589,0.441434616132787
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-75,34.0,1.0,-83,0.8908940360738238,-2.712537546891123,0.4318047702030334
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-72,34.0,0.0,-75,0.8835995146910244,-2.7545455686889087,0.4696077987278976
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-72,34.0,-1.0,-83,0.8767778142987861,-2.7953965669033543,0.5081058338636371
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-73,37.0,2.0,-83,0.828858077576818,-2.508629684952548,0.3679793050567478
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-72,37.0,2.0,-83,0.828858077576818,-2.508629684952548,0.3679793050567478
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-71,37.0,1.0,-74,0.8212623641208029,-2.545615693762119,0.40343958246553163
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-69,38.0,2.0,-77,0.8065879324392633,-2.455729482164227,0.3591843756132908
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-72,38.0,1.0,-83,0.7990668088496027,-2.4909213131107846,0.394160330310073
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-70,38.0,2.0,-77,0.8065879324392633,-2.455729482164227,0.3591843756132908
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-71,38.0,2.0,-83,0.8065879324392633,-2.455729482164227,0.3591843756132908
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-70,38.0,1.0,-84,0.7990668088496027,-2.4909213131107846,0.394160330310073
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-78,38.0,2.0,-83,0.8065879324392633,-2.455729482164227,0.3591843756132908
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-70,38.0,2.0,-81,0.8065879324392633,-2.455729482164227,0.3591843756132908
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-71,39.0,3.0000000000000004,-75,0.7926960076713638,-2.3688089426235663,0.3165537995368445
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-74,40.0,4.0,-75,0.7795468063475712,-2.2846793511704586,0.27543296680661883
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-72,39.0,4.0,-83,0.8010642155292713,-2.3335952613053697,0.28330532206260395
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-72,39.0,3.0000000000000004,-73,0.7926960076713638,-2.3688089426235663,0.3165537995368445
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-73,39.0,2.0,-75,0.7847812730465972,-2.4032055599871223,0.3504542591324308
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-69,40.0,1.0,-82,0.7560817555191954,-2.3829618660919847,0.3758619828444079
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-71,40.0,2.0,-75,0.7634205123005955,-2.351062031727725,0.3417887282939307
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-72,41.0,1.0,-84,0.7352552746051462,-2.3296902300374427,0.36684030311947613
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-73,41.0,1.0,-83,0.7352552746051462,-2.3296902300374427,0.36684030311947613
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-73,41.0,0.0,-82,0.728549348119905,-2.359136039255022,0.4010098131432635
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-69,40.0,0.0,-84,0.7492598849060703,-2.4138983129878353,0.4104781942472149
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-79,42.0,3.0000000000000004,-75,0.729601192855603,-2.2180980882795795,0.29192711494151474
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-72,43.0,1.0,-74,0.6948461099079218,-2.2245306384861174,0.34904324168191875
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-69,43.0,0.0,-82,0.6883946606306266,-2.2512440114641494,0.3823826129926462
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-72,43.0,1.0,-78,0.6948461099079218,-2.2245306384861174,0.34904324168191875
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-72,44.0,0.0,-76,0.6689153736908453,-2.198085948264899,0.3732178716410661
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-72,43.0,0.0,-82,0.6883946606306266,-2.2512440114641494,0.3823826129926462
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-68,40.0,2.0,-75,0.7634205123005955,-2.351062031727725,0.3417887282939307
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-75,40.0,1.0,-75,0.7560817555191954,-2.3829618660919847,0.3758619828444079
0.6,-1.8,-0.72,-14.999999999999998,-20.0,-70,42.0,2.0,-75,0.7243918055316743,-2.220371841812855,0.3395121740683801
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-78,38.0,0.0,-74,0.7920401619126864,-2.525116205485646,0.4297379719584787
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-76,35.0,-2.0,-74,0.8468977141977025,-2.772503579524093,0.5357922403753351
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-72,35.0,-2.0,-83,0.8468977141977025,-2.772503579524093,0.5357922403753351
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-78,35.0,-1.0,-83,0.8531444583673267,-2.7350339894705904,0.4973296759860263
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-72,31.0,0.0,-74,0.958200517105849,-2.93275708730411,0.5007235255535445
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-70,34.0,2.0,-74,0.8986308296737435,-2.6694952299010577,0.39474820763721485
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-71,34.0,2.0,-85,0.8986308296737435,-2.6694952299010577,0.39474820763721485
0.6,-1.8,-0.72,-14.999999999999998,-19.0,-69,31.0,1.0,-75,0.9655218262868175,-2.883501503457765,0.460947493490511
